inst_hash,base_features_runtime,clauses,variables,cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10p,horn,invhorn,positive,negative,hornvars_mean,hornvars_variance,hornvars_min,hornvars_max,hornvars_entropy,invhornvars_mean,invhornvars_variance,invhornvars_min,invhornvars_max,invhornvars_entropy,balancecls_mean,balancecls_variance,balancecls_min,balancecls_max,balancecls_entropy,balancevars_mean,balancevars_variance,balancevars_min,balancevars_max,balancevars_entropy,vcg_vdegree_mean,vcg_vdegree_variance,vcg_vdegree_min,vcg_vdegree_max,vcg_vdegree_entropy,vcg_cdegree_mean,vcg_cdegree_variance,vcg_cdegree_min,vcg_cdegree_max,vcg_cdegree_entropy,vg_degree_mean,vg_degree_variance,vg_degree_min,vg_degree_max,vg_degree_entropy,cg_degree_mean,cg_degree_variance,cg_degree_min,cg_degree_max,cg_degree_entropy,bytes,ccs
1482c70e79304f719835696bed633da5,31240,1600,0,31200,0,0,0,0,0,0,0,40,22864,23956,8336,7244,28.58,105.52,14,39,0.74,29.94,92.46,13,39,0.72,0.50,0.25,0,1,0.15,0.03,0,0.03,0.03,0,40,0,40,40,0,2.05,1.85,2,40,0.01,118,0,118,118,0,81.95,2954.47,80,1600,0.01,368976,1,0
1485a125a0f21831361c2fb65ce79a40,8277,1610,33,283,1178,142,924,373,524,530,630,3660,1152,1185,298,293,2.55,40.25,0,86,0.42,2.60,40.01,0,62,0.39,0.57,0.07,0,1,0.74,0.32,0.05,0,1,0.59,43.39,32233.66,10,4536,0.71,8.44,15.60,1,16,0.94,446.43,4383417.92,66,50736,0.87,6636.15,40709347.03,37,15850,0.94,358524,1,0
1485f3e0788a75cdd9cb29767a1a4998,14321,4800,0,9440,4880,0,0,0,0,0,0,1,9489,9555,2959,2979,4.46,2.78,1,22,0.61,4.49,2.67,1,19,0.61,0.46,0.18,0,1,0.52,0.73,0.00,0.67,1,0.01,6.99,5.18,5,32,0.50,2.34,0.32,2,40,0.58,17.35,42.53,12,80,0.52,18.12,39.72,10,200,0.69,205574,1,0
149295422d7a647d48da377e0a4caea2,15025,625,0,15000,0,0,0,0,0,0,0,25,11278,11206,3722,3794,36.09,149.18,17,48,0.68,35.86,152.07,16,48,0.69,0.50,0.25,0,1,0.17,0.02,0,0.02,0.02,0,49,0,49,49,0,2.04,0.88,2,25,0.02,121,0,121,121,0,99.88,2109.84,98,1225,0.02,162494,1,0
14970e78625100605d22c9916dd0a476,32420905,297105,4435,6002205,25977650,405707,19281,11195,288,144,0,0,31990249,1012375,3290,30129272,303.86,1359615.07,0,58138,0.25,8.79,45607.12,0,116275,0.50,0.04,0.03,0,1,0.12,0.71,0.07,0.00,1,0.42,308.75,1430099.28,0,155033,0.30,2.83,0.17,1,8,0.27,892.65,12259856.08,0,484476,0.30,13979.00,125871237.14,5,159150,0.96,675780218,10860,132
149c1d84fb49b95aa9e603f60dca73d4,21250,5000,0,0,21250,0,0,0,0,0,0,0,10688,10562,2621,2622,6.41,56.93,0,209,0.64,6.34,56.37,0,218,0.65,0.38,0.05,0,0.50,0.81,0.62,0.06,0,1,0.63,12.75,213.72,0,427,0.70,3,0,3,3,0,38.25,1923.52,0,1281,0.70,88.54,7577.98,12,850,0.82,354259,3,0
14a298150751628c4fb956a5dce195e4,51185,406,0,0,51156,0,0,0,0,0,0,29,51156,29,29,51156,378,0,378,378,0,1,0,1,1,0,0,0,0,0,0,0.00,0,0.00,0.00,0,379,0,379,379,0,3.01,0.07,3,14,0.01,1148,0,1148,1148,0,1139.36,9841.76,1137,5306,0.01,829265,1,0
14a9fe8122df422aad76a2546250c66f,13512,7073,0,650,12862,0,0,0,0,0,0,0,13130,642,4,6630,5.48,440.08,0,196,0.32,0.24,0.53,0,5,0.33,0.26,0.07,0,1,0.64,0.94,0.05,0.02,1,0.00,5.64,445.96,2,197,0.24,2.95,0.05,2,3,0.28,16.73,3972.66,6,587,0.24,250.09,19131.38,9,396,0.51,230777,1,0
14c0a1f3a82f87b72950ad4825651764,9217,3096,1,6144,3072,0,0,0,0,0,0,0,6684,4865,1335,3787,4.50,21.62,2,94,0.47,3.95,11.68,2,63,0.51,0.35,0.18,0,1,0.59,0.71,0.01,0.33,1,0.01,6.95,33.71,4,116,0.36,2.33,0.22,1,3,0.58,16.87,211.68,8,290,0.36,27.53,824.58,4,177,0.63,127738,1,0
14c33d4be35ed33f2c67498f8334993f,61856,2345,1,2616,17012,35596,4111,1176,336,0,0,1008,37381,6226,1511,10513,56.40,3512.70,12,264,0.46,12.95,133.27,1,30,0.61,0.48,0.12,0,1,0.62,0.68,0.12,0.26,1,0.05,102.65,8819.96,36,434,0.60,3.89,1.67,1,12,0.56,443.43,141582.29,140,1742,0.59,733.83,102506.85,123,2604,0.63,1270877,1,0
14d50d670d9ce9f8f4d7bf3b684059b2,1827900,131400,120,1403970,419490,0,0,0,3600,0,0,720,1259201,1266952,407157,400387,20.76,1276.45,1,123,0.45,20.89,1290.65,1,125,0.45,0.47,0.21,0,1,0.24,0.82,0.13,0.03,1,0.00,31.47,2426.77,4,184,0.37,2.26,1.54,1,60,0.35,92.54,21915.64,11,550,0.37,245.64,25862.35,12,7321,0.34,31170060,1,9
14ddd0d10d662feeb6fc411df57c9b5f,1400,160,0,240,0,1160,0,0,0,0,0,0,1360,40,40,1360,31,0,31,31,0,1,0,1,1,0,0,0,0,0,0,0.03,0,0.03,0.03,0,32,0,32,32,0,3.66,0.57,2,4,0.66,122,0,122,122,0,117.03,581.80,64,128,0.66,24688,1,0
14e1b7f728682aed19489d87774a5090,101319,34678,1656,74001,21061,2852,1357,147,149,0,0,96,69001,68834,21969,22290,4.31,16.21,1,60,0.50,4.31,16.42,1,59,0.50,0.47,0.20,0,1,0.26,0.72,0.05,0,1,0.47,6.77,42.28,1,84,0.55,2.32,0.70,1,25,0.35,17.71,494.21,1,291,0.64,30.14,1165.23,1,1141,0.77,1651872,1105,0
14e21c70a36bbf25a525d835ceab52da,89145,2025,0,89100,0,0,0,0,0,0,0,45,66413,67073,22687,22027,65.59,507.23,31,88,0.64,66.24,492.54,28,88,0.63,0.50,0.25,0,1,0.15,0.01,0,0.01,0.01,0,89,0,89,89,0,2.02,0.93,2,45,0.01,221,0,221,221,0,179.93,7389.47,178,4005,0.01,1069996,1,1
14e979e1360191196b871ec8c53fe8bc,431939,113080,8824,326995,31149,41032,15828,545,3011,1966,416,2173,285395,286434,94117,91770,5.44,416.29,0,1615,0.40,5.43,407.92,0,1678,0.40,0.49,0.22,0,1,0.23,0.59,0.05,0,1,0.37,9.51,1479.00,2,3003,0.43,2.49,1.94,1,33,0.30,31.07,15704.01,2,9657,0.57,410.86,782517.77,2,5053,0.72,7867449,65,4
14e97f5bdd4ba3f941b73daa1e5ebf7d,131269,39545,7,46792,84442,0,0,0,0,0,0,28,76707,100069,2188,14729,4.69,15.57,1,514,0.47,6.42,27.06,1,513,0.53,0.61,0.11,0,1,0.31,0.84,0.02,0,1,0.34,8.81,49.19,1,514,0.58,2.65,2.63,1,513,0.34,32.12,3739.19,1,1538,0.51,38.22,1456.70,1,3586,0.75,2438143,4,1
14eac5c467a48e54fb5b286b8bf447b2,69335,3450,224,1515,61008,354,6213,19,0,0,0,2,69136,1149,100,7451,63.22,6170.09,1,889,0.47,0.72,4.90,0,49,0.40,0.45,0.03,0,1,0.26,0.85,0.12,0,1,0.33,63.46,6211.76,2,890,0.46,3.16,0.39,1,24,0.24,208.17,120657.35,6,4192,0.46,509.44,499337.80,17,3794,0.63,1238646,1,0
14eea0fa5d80a494354f587d31897c64,2384932,795369,1,1589954,794977,0,0,0,0,0,0,0,1871509,1093092,496863,1010287,5.06,4548.24,3,3042,0.66,3.39,2021.50,2,2028,0.46,0.31,0.18,0,1,0.50,0.67,0.00,0.67,1,0.00,7.00,8084.03,4,4056,0.00,2.33,0.22,1,3,0.58,16.99,50530.16,8,10140,0.00,2712.33,9121504.12,4,8117,0.58,41134461,1,13
14f630622696acf0317df1ff5e20b1e9,1596,288,0,1392,0,0,0,0,192,0,0,12,1154,952,250,461,8.22,9.50,2,18,0.71,6.85,10.09,2,13,0.82,0.50,0.22,0,1,0.33,0.25,0.06,0.08,0.58,0.06,15.00,8,13,19,0.92,2.71,3.98,2,16,0.37,62.67,624.22,45,98,0.92,42.05,1249.11,26,208,0.64,21105,1,0
1508ae612fe86a14fe9ce950694f7b71,124485,37821,1,54582,67195,2484,147,36,36,0,3,1,80974,92652,4526,12771,5.16,125.68,2,1124,0.39,5.98,157.52,2,1123,0.44,0.62,0.12,0,1,0.50,0.83,0.02,0.22,1,0.00,8.54,280.67,4,1124,0.44,2.60,10.38,1,1123,0.36,56.34,37440.42,9,3368,0.53,107.44,47024.13,8,6444,0.67,2233075,1,1
150b48da1f16ceb124f18882bcfe4c96,32698,90,0,0,0,0,36,0,0,0,0,32662,357,324,26,28,39.44,86.80,14,52,0.98,35.56,103.47,14,56,0.98,0.64,0.06,0,1,0.56,0.88,0.00,0.79,0.93,0.35,3631.11,148940.54,2448,4142,0.90,9.99,0.03,5,10,0.01,36301.11,14894054.32,24470,41410,0.90,36701.08,6255043.70,12240,41420,0.71,1173122,1,0
150d5db53b79cad35248536274c2662a,98287,32642,64,62672,35551,0,0,0,0,0,0,0,78225,81068,929,2135,5.29,35.35,1,68,0.40,5.55,11.72,2,62,0.41,0.79,0.08,0,1,0.43,0.73,0.01,0.50,1,0.00,7.11,41.61,3,93,0.33,2.36,0.23,1,3,0.60,17.48,279.38,5,259,0.31,30.61,728.86,3,189,0.65,1603501,1,0
15190f252ac286e5d8c479ce342272f3,1107583,371249,1,738388,369194,0,0,0,0,0,0,0,889465,784424,59446,171828,5.20,157.01,1,1102,0.25,4.81,72.85,1,784,0.24,0.65,0.16,0,1,0.62,0.68,0.00,0.67,1,0.00,6.96,280.34,2,1513,0.08,2.33,0.22,1,3,0.58,16.91,1752.49,5,3782,0.08,110.21,26392.08,4,1977,0.59,20596782,1,5
151a12771ab52c3b85df72a3d1f7f32d,21688,1329,0,19429,1445,462,0,0,0,0,8,344,19422,2334,7,19354,29.23,218.15,1,47,0.59,8.96,45.50,2,19,0.69,0.04,0.02,0,1,0.24,0.26,0.04,0.03,0.89,0.07,38.09,359.95,3,65,0.67,2.33,3.17,2,16,0.27,140.58,14104.45,6,345,0.64,110.95,11263.42,9,1013,0.70,296956,1,0
151f658131c8e7b7a46d3a27d281e161,751118,23910,1,722280,9811,190,157,93,176,170,964,17276,549114,544646,179597,183842,46.16,40354.31,0,6554,0.69,45.78,38007.72,0,6559,0.69,0.51,0.24,0,1,0.10,0.28,0.14,0.01,1,0.03,92.49,249988.60,2,13105,0.72,2.94,46.25,1,145,0.06,1725.27,221900093.66,5,344346,0.77,8230.09,1652202428.10,3,647896,0.83,14945968,1,4
1521bf4c6531b57b4052f24f8a1ea7d9,55571,8760,28,12786,25852,0,16904,0,0,0,0,1,26016,25699,6748,7019,8.51,1130.93,0,794,0.43,8.51,1230.64,0,876,0.43,0.44,0.10,0,1,0.70,0.72,0.01,0.50,1,0.02,21.43,8477.47,0,1980,0.34,3.38,1.39,1,70,0.66,81.20,130494.23,0,7480,0.37,1408.77,2855972.63,5,7265,0.77,1113519,5,1
1527378fc216e0506bf8b63d0fad56be,576,417,0,557,0,0,0,2,2,1,6,8,557,176,19,400,2.67,11.07,0,12,0.77,1.16,1.34,0,4,0.85,0.27,0.20,0,1,0.35,0.53,0.11,0.08,1,0.09,3.08,12.95,0,13,0.73,2.23,1.64,2,11,0.10,9.14,95.81,0,35,0.70,16.25,105.76,5,68,0.67,6943,172,0
15300be1a87777f0110722557a86bf7a,1120,320,0,0,1120,0,0,0,0,0,0,0,553,567,133,141,5.18,1.93,1,10,0.75,5.32,1.95,0,9,0.75,0.38,0.05,0,0.50,0.80,0.94,0.01,0.83,1,0.05,10.50,0.41,10,12,0.81,3,0,3,3,0,31.50,3.71,30,36,0.81,31.62,1.45,30,36,0.79,16193,1,0
153ae9caeac33a9b65982713f54d4387,215164,2100,0,215094,0,0,0,0,0,0,0,70,215051,5787,88,209374,204.81,1779.42,97,358,0.95,6.40,574.55,1,329,0.55,0.03,0.03,0,1,0.02,0.01,0.00,0.00,0.01,0.01,205.85,1779.86,98,359,0.95,2.01,0.25,2,30,0.00,439.70,7119.43,224,746,0.95,430.95,15234.79,199,9387,0.89,2779243,1,0
154c5b530d82f66ea4129abeac37ea67,946044,9702,0,4851,941094,0,0,0,0,0,0,99,476014,472355,117871,120080,146.81,635.03,100,192,0.88,145.69,635.19,100,192,0.87,0.38,0.05,0,1,0.21,0.50,0,0.50,0.50,0,293,0,293,293,0,3.00,0.95,2,98,0.03,973,0,973,973,0,880.41,81516.83,586,28714,0.03,17205315,1,6
1567f5d6c1cbef6de37f8acbc54fb171,960,240,0,0,960,0,0,0,0,0,0,0,486,474,123,117,6.07,2.76,3,9,0.88,5.93,2.76,3,9,0.88,0.38,0.05,0,0.50,0.81,1,0,1,1,0,12,0,12,12,0,3,0,3,3,0,36,0,36,36,0,36,0,36,36,0,13548,1,0
1573c39070c77802219d0b3e2562615e,4563,729,93,4089,6,18,13,22,18,27,27,250,3855,4245,466,335,10.45,22.02,1,21,0.89,16.13,81.95,1,42,0.90,0.76,0.18,0,1,0.22,0.47,0.15,0,0.95,0.89,17.01,85.92,1,43,0.90,2.72,7.22,1,21,0.20,91.36,7068.15,1,378,0.81,59.93,5818.49,1,689,0.70,61765,94,0
15749785b7435c5c3aa4d99022a90aed,670701,150460,1105,523153,74080,30175,12851,7319,6998,4228,3540,7252,542139,533643,56496,45742,8.23,362.43,1,485,0.60,7.58,249.07,0,407,0.59,0.73,0.15,0,1,0.27,0.60,0.05,0,1,0.51,11.30,849.55,1,734,0.58,2.54,2.24,1,18,0.31,38.62,14785.04,1,2965,0.68,219.23,156396.23,1,2181,0.73,12853716,1236,2
1575dcf4547f5854850b971013683c37,20447,2421,0,1642,16786,2019,0,0,0,0,0,0,17502,2520,206,376,21.18,941.38,1,108,0.72,2.51,5.62,1,17,0.62,0.56,0.04,0,1,0.24,0.53,0.06,0,1,0.72,25.49,914.62,3,152,0.80,3.02,0.18,2,4,0.54,78.46,8353.81,6,509,0.81,185.24,8965.22,9,261,0.59,333416,1,0
1579a7daa06a82cb38610c06d20cb69b,4673415,103136,0,598976,2846496,1227840,0,7,0,0,0,96,3713213,648620,30109,417960,108.35,200391.36,27,6394,0.64,15.88,13937.66,2,6373,0.47,0.53,0.08,0,1,0.45,0.77,0.03,0.00,1,0.74,142.05,295344.17,78,7707,0.30,3.13,0.38,2,16,0.57,462.35,3132281.06,234,25678,0.40,6963.15,4064723.42,1373,118165,0.49,96231606,1,24
1585509d20e96dca337559f71da9d9f1,864,86,0,0,0,64,160,256,384,0,0,0,99,99,17,17,6.44,10.32,2,14,0.84,6.44,11.62,2,14,0.89,0.56,0.07,0,1,0.81,1,0,1,1,0,61.40,875.82,16,128,0.93,6.11,0.91,4,7,0.88,384.37,50330.65,64,896,0.93,462.37,41828.46,120,728,0.92,19344,1,0
1591e8fcf2c06b0e72390027c2ae11ef,547078,183371,1,364718,182359,0,0,0,0,0,0,0,439828,386253,29781,85485,5.21,135.66,1,707,0.27,4.80,64.45,1,493,0.25,0.65,0.16,0,1,0.62,0.68,0.00,0.67,1,0.00,6.96,245.04,2,979,0.09,2.33,0.22,1,3,0.58,16.91,1531.91,5,2447,0.09,98.38,17791.72,4,1237,0.60,9769783,1,2
15a0ff858513e4db318ca72151aaac93,8192,448,0,0,0,0,0,0,8192,0,0,0,482,542,59,69,7.53,17.70,2,14,0.94,8.47,17.70,2,14,0.94,0.56,0.05,0,0.75,0.72,1,0,1,1,0,128,0,128,128,0,7,0,7,7,0,896,0,896,896,0,896,0,896,896,0,260224,1,0
15a83459f3d2ee86944bf12f96e0002c,1053961,265398,2027,801123,149585,32333,28709,15702,8296,6088,1982,8116,868079,821642,44683,89353,7.26,139.96,1,171,0.45,6.73,72.83,1,125,0.46,0.75,0.14,0,1,0.26,0.62,0.04,0,1,0.40,9.96,310.38,1,276,0.46,2.51,1.80,1,21,0.32,32.11,6292.78,2,1370,0.59,103.12,32814.05,2,2504,0.75,20078377,1,3
15a96101f9621bd5ed5edf9540c54f55,23144,2220,0,22700,0,0,444,0,0,0,0,0,17076,16977,5710,5825,15.49,250.57,0,82,0.86,15.41,244.53,0,83,0.86,0.49,0.25,0,1,0.31,0.23,0.10,0,1,0.85,21.45,350.92,1,83,0.89,2.06,0.17,2,5,0.14,45.90,1403.69,5,169,0.89,77.80,980.86,4,415,0.90,284540,24,0
15aa76147c3bf733a63f020f917df935,1183233,250567,26677,325257,631008,157675,42377,0,0,0,0,239,779046,585190,31576,123456,7.82,6313.54,1,17213,0.35,6.28,14427.58,1,22955,0.34,0.56,0.10,0,1,0.52,0.61,0.04,0.00,1,0.42,13.63,57650.00,2,45903,0.37,2.89,0.64,1,11,0.65,42.38,757544.33,4,152997,0.38,12247.58,410415470.17,3,86261,0.70,23672796,1,6
15b21ad2edfb8de81db7bf2481b0424c,25538,7361,2,7296,18240,0,0,0,0,0,0,0,14530,18306,1,3649,4.93,1.23,2,6,0.61,6.47,0.30,3,8,0.45,0.57,0.10,0,1,0.54,0.90,0.01,0.33,1,0.00,9.42,0.62,3,12,0.41,2.71,0.20,1,3,0.55,26.27,9.22,6,34,0.40,25.74,23.54,3,34,0.56,423600,1,0
15ba9eb4b0035fb6ed11a03c7df21870,138599,35943,74,36781,101744,0,0,0,0,0,0,0,132650,37989,4955,1420,10.14,112.70,1,55,0.66,2.18,6.39,0,68,0.30,0.59,0.06,0,1,0.34,0.60,0.14,0,1,0.43,10.54,125.44,1,94,0.58,2.73,0.20,1,3,0.53,29.57,1093.68,1,258,0.62,61.35,1125.77,1,179,0.88,2583990,2,1
15c1183fe607c7aa1f87d06857ad0cc6,59348,19814,1,39568,19778,0,0,0,0,0,0,1,44623,44688,5515,5758,5.00,279.84,2,484,0.37,5.02,278.83,2,493,0.37,0.66,0.15,0,1,0.49,0.69,0.00,0.67,1,0.00,6.99,715.46,5,782,0.22,2.33,0.22,1,13,0.46,16.98,4474.43,12,1955,0.22,255.17,122462.73,10,1537,0.64,876763,1,0
15ce63c18bf6645abcd55327a2bf0dcf,6212,2087,2,4140,2070,0,0,0,0,0,0,0,4532,2942,1201,2881,4.53,17.59,1,51,0.60,3.62,7.80,1,34,0.62,0.27,0.16,0,1,0.50,0.73,0.00,0.33,1,0.01,6.94,29.73,1,68,0.44,2.33,0.22,1,3,0.58,16.86,186.98,1,170,0.44,26.19,596.71,1,143,0.64,83349,2,0
15cee83ee0a81237829a90803d8af228,19063,1473,0,9881,7024,708,1300,60,0,0,0,90,15581,4714,182,8649,25.50,511.20,2,79,0.83,11.87,135.81,4,51,0.76,0.28,0.09,0,1,0.64,0.37,0.08,0.06,1,0.04,35.69,1133.84,4,130,0.88,2.76,2.67,2,25,0.55,133.05,10017.32,12,430,0.87,186.05,11747.90,11,825,0.91,314391,1,0
15d6010045b28b74e7e797c752e35897,1876,440,6,220,0,1650,0,0,0,0,0,0,724,690,175,178,5.78,3.53,2,10,0.92,5.41,3.43,1,10,0.88,0.53,0.15,0,1,0.62,0.60,0.00,0.55,0.70,0.04,16.01,0.01,16,17,0.10,3.76,0.44,1,4,0.35,62.01,0.01,62,63,0.10,60.15,112.25,17,68,0.28,33733,1,0
15dcca42e7bcad285627a9eaae45d860,37689,18817,110,19209,18370,0,0,0,0,0,0,0,37353,19151,336,278,4.94,102.66,1,112,0.08,2.03,0.09,1,5,0.09,0.74,0.07,0,1,0.38,0.98,0.02,0,1,0.05,4.98,110.36,2,116,0.07,2.48,0.26,1,3,0.65,12.88,969.94,4,342,0.10,67.46,3568.73,3,232,0.35,599374,1,0
15fd8d06de40488c0ab4c167785111a6,22229,3504,0,5116,10312,0,6800,0,0,0,0,1,10267,10292,2810,2738,8.47,402.18,1,343,0.51,8.39,396.85,1,355,0.51,0.44,0.10,0,1,0.70,0.73,0.01,0.50,1,0.04,21.46,2927.66,5,884,0.43,3.38,1.32,2,20,0.76,80.96,45011.18,20,3388,0.45,534.07,506365.96,18,3401,0.83,435340,1,1
16115c24655745d544b200948f2066a6,2109224,278144,0,354716,1461364,293144,0,0,0,0,0,0,1231970,1231970,131572,131572,12.54,326.78,1,390,0.20,12.54,326.78,1,390,0.20,0.50,0.08,0,1,0.61,0.70,0.01,0.50,1,0.00,22.53,1344.43,2,780,0.21,2.97,0.31,2,4,0.75,69.25,14276.63,6,2502,0.19,244.22,41870.79,10,2860,0.77,46497802,1,6
163de421b5b9f3542987eba8d34ead83,68561,20470,20,18414,50127,0,0,0,0,0,0,0,38831,38873,10987,10934,5.02,2.05,2,8,0.90,5.02,2.13,2,8,0.91,0.41,0.10,0,1,0.63,0.91,0.01,0.67,1,0.00,9.15,1.14,5,10,0.66,2.73,0.20,1,3,0.53,25.64,12.33,13,29,0.57,25.32,21.96,5,29,0.60,1252512,1,1
1647fbd9ca6e5fb8ab052e79734636a9,431446,213200,138,223052,208256,0,0,0,0,0,0,0,329318,310662,138,14727,3.59,42.61,0,292,0.31,3.39,75.49,0,438,0.30,0.72,0.08,0,1,0.43,0.92,0.05,0.02,1,0.00,5.02,137.70,2,584,0.17,2.48,0.25,1,3,0.63,12.98,915.79,4,1460,0.19,80.51,48019.59,2,1211,0.63,7889916,1,2
164c93c34c4d38cebf4d75e55a161056,45675,900,0,1350,0,44325,0,0,0,0,0,0,14445,15390,3265,3004,61.96,1588.36,3,151,0.94,66.12,1663.52,5,166,0.94,0.54,0.14,0,1,0.57,0.01,0,0.01,0.01,0,200,0,200,200,0,3.94,0.11,2,4,0.19,794,0,794,794,0,788.18,4589.29,400,800,0.19,877962,1,0
1651f84d3891b29f3125d69f4356c763,16804,5910,1,13041,2838,787,103,18,5,0,3,8,11412,11506,3711,3681,4.20,7.89,1,50,0.52,4.23,7.86,1,50,0.53,0.48,0.21,0,1,0.27,0.79,0.03,0.07,1,0.01,6.54,18.95,4,76,0.55,2.30,0.68,1,28,0.31,16.97,374.89,8,258,0.61,21.71,397.68,4,557,0.66,239055,1,0
166a6b3d34c99e539a4f1e431d2181eb,3290,808,0,3088,0,202,0,0,0,0,0,0,2411,2392,766,780,6.15,17.73,0,22,0.88,6.09,17.44,0,23,0.87,0.51,0.24,0,1,0.43,0.21,0.04,0,1,0.87,8.64,21.70,1,23,0.91,2.12,0.23,2,4,0.33,19.29,86.82,4,48,0.91,23.68,76.21,4,92,0.87,37110,6,0
166e1e5a9f63fcf94ddae8533fa2a090,2731,851,0,1614,800,317,0,0,0,0,0,0,2015,2293,308,38,5.21,0.80,3,8,0.65,6.60,24.26,2,33,0.48,0.72,0.13,0,1,0.46,0.69,0.03,0.06,1,0.06,8.10,23.13,4,34,0.36,2.53,0.48,2,4,0.84,22.01,410.86,9,130,0.34,27.67,812.26,8,132,0.56,34007,1,0
167b736959aa8c9e5d38409755277a53,1042700,5600,1,1042301,1,1,1,1,1,1,1,391,1042301,400,400,1042300,372.25,1054.41,297,398,0.72,0.98,0.02,0,1,0.12,0,0,0,0,0,0.00,0.00,0,0.00,0.12,373.23,1054.89,298,399,0.72,2.00,0.05,1,14,0.00,758.19,4236.59,596,810,0.72,753.82,9288.93,299,5586,0.77,14217192,1,4
1684a7d84536cd0ef2996f81d962fa1e,331266,112437,93,220782,110391,0,0,0,0,0,0,0,251193,165261,55707,135687,4.74,9.69,3,24,0.69,3.65,3.34,2,12,0.73,0.34,0.18,0,1,0.56,0.72,0.01,0.67,1,0.00,6.87,10.85,4,24,0.56,2.33,0.22,1,3,0.58,16.69,68.65,8,60,0.56,19.72,95.03,4,59,0.76,5749070,93,1
168b4cf4e6b8318086edf8fce8ed760e,14537,2703,2,2046,6247,6240,0,0,0,0,0,2,8591,7994,3,122,9.93,54.25,3,67,0.51,9.29,12.37,4,67,0.57,0.49,0.05,0,1,0.55,0.95,0.00,0.67,1,0.01,17.70,46.85,5,67,0.64,3.29,0.57,1,28,0.62,61.35,448.26,11,173,0.62,66.98,763.66,17,1652,0.67,270308,1,0
168c37b28d0f412b9e903e9aa6783df7,112462,31933,1,91097,8991,5431,2817,1930,775,919,404,97,75130,75259,24553,24436,5.04,106.85,1,873,0.41,5.05,108.55,1,759,0.41,0.49,0.22,0,1,0.27,0.69,0.06,0.15,1,0.01,8.58,365.95,4,1520,0.42,2.44,1.29,1,13,0.30,25.47,3519.47,8,4687,0.55,124.82,102237.83,4,3838,0.65,1912234,1,1
1698bc45adbd800076d24e622a227436,456350,164758,2,304232,152116,0,0,0,0,0,0,0,336760,229114,75122,194710,4.29,140.70,1,2306,0.32,3.51,105.56,1,1535,0.31,0.32,0.18,0,1,0.56,0.71,0.01,0.67,1,0.00,6.46,284.74,1,2308,0.24,2.33,0.22,1,3,0.58,15.70,1780.53,1,5770,0.24,117.88,84643.79,1,2327,0.60,8165031,2,1
169b832e8ad5102801bc5390663b0a81,9086,2200,0,0,9086,0,0,0,0,0,0,0,4544,4542,1189,1163,6.20,5.94,0,16,0.81,6.19,6.04,0,15,0.83,0.37,0.05,0,0.50,0.83,0.65,0.05,0,1,0.75,12.39,12.22,2,26,0.84,3,0,3,3,0,37.17,109.99,6,78,0.84,40.13,37.62,20,64,0.85,154412,1,0
169e8bcebaebcbb9ff2ba8233fea0dd3,43390,4584,74,40196,104,2912,0,0,0,0,0,104,31475,30844,9995,10642,14.13,180.24,1,76,0.64,13.86,173.06,1,74,0.65,0.50,0.24,0,1,0.21,0.39,0.06,0.02,1,0.01,20.84,260.73,4,88,0.38,2.20,2.11,1,30,0.18,65.88,1757.23,10,288,0.53,73.44,2547.85,5,1240,0.53,589188,1,0
16b0810ba492f30a39fbd46ece608cf2,280,105,0,0,280,0,0,0,0,0,0,0,140,140,35,35,4.00,2.06,2,6,0.96,4.00,2.06,2,6,0.96,0.38,0.05,0,0.50,0.81,1,0,1,1,0,8,0,8,8,0,3,0,3,3,0,24,0,24,24,0,24,0,24,24,0,3452,1,0
16b5ccee102406efd1924d8f1c7a1cc6,153982,14896,0,28700,72038,40118,10080,399,2360,280,0,7,119901,34407,1155,39049,24.41,2901.14,0,730,0.70,7.19,112.14,0,1026,0.70,0.40,0.10,0,1,0.64,0.64,0.07,0.04,1,0.01,33.96,4241.00,2,1480,0.70,3.29,1.01,2,42,0.62,122.00,66700.31,4,7096,0.76,521.82,262129.49,7,2210,0.87,3206146,1,1
16b9e9e007133b818ec1f0868613d534,1651191,11781,3668,15416,64956,1566144,8,195,5,4,0,795,1649356,5915,1418,1648125,551.01,919420.88,0,3903,0.45,1.44,3.82,0,9,0.68,0.00,0.00,0,1,0.01,0.18,0.12,0,1,0.56,552.07,921728.25,0,3912,0.49,3.94,0.12,1,16,0.09,2191.03,14541983.16,0,15563,0.48,8750.99,3199390.07,1,60863,0.78,42477367,7179,9
16c27d738cb45b766b8823ca4f428cf0,43649,760,0,43609,0,0,0,0,0,0,0,40,43609,40,40,43609,114.76,260.63,63,165,0.93,1,0,1,1,0,0,0,0,0,0,0.01,0.00,0.01,0.02,0.04,115.76,260.63,64,166,0.93,2.02,0.26,2,19,0.01,248.52,1042.51,145,349,0.93,237.86,4101.61,130,2519,0.86,514205,1,0
16c999d046885c8e51f196e60c34d966,283903,50277,414,248375,27490,5332,458,230,161,99,89,1255,248707,161572,463,122364,9.89,104.31,1,69,0.72,7.79,38.81,1,72,0.69,0.50,0.22,0,1,0.22,0.54,0.10,0.05,1,0.00,12.66,100.06,3,73,0.72,2.24,3.51,1,61,0.15,48.16,1456.03,5,211,0.86,46.09,1318.66,3,973,0.68,4669883,1,1
